Seconds,ECG,pitch,roll,heading,GyrZ,Glide_Controller,Depth,Heart_Rate,Stroke_Rate,Heart_Detected,Stroke_Detected
62028.6,-16.90304,1.260506,-5.775336,125.0509,0.00095268,1,188.4574,37.35701,1.157759,0,0
62028.7,-74.80953,1.260506,-5.775336,125.0509,0.00095268,1,188.4574,37.35701,1.157759,0,0
62028.8,-113.8411,0.6350683,-5.2096,124.985,0.002401139,1,188.5387,37.35701,1.157759,0,0
62028.9,-116.0809,0.6350683,-5.2096,124.985,0.002401139,1,188.5387,37.35701,1.157759,0,0
62029,-91.67386,0.5116268,-4.160517,126.0013,0.000579592,1,188.4981,37.35701,1.157759,0,0
62029.1,-85.15275,0.5116268,-4.160517,126.0013,0.000579592,1,188.4981,37.35701,1.157759,0,0
62029.2,-66.64236,1.951781,-4.413175,125.1663,-0.005938474,1,188.4574,37.35701,1.157759,0,0
62029.3,1.641483,1.951781,-4.413175,125.1663,-0.005938474,1,188.4574,37.03153,1.157759,1,0
62029.4,-29.42454,2.475722,-7.390154,125.8969,-0.002196622,1,188.4574,36.38057,1.157759,0,0
62029.5,-39.80252,2.475722,-7.390154,125.8969,-0.002196622,1,188.4574,36.38057,1.157759,0,0
62029.6,11.14263,2.621109,-9.092854,126.4957,-0.001220009,1,188.4168,36.38057,1.157759,0,0
62029.7,27.78422,2.621109,-9.092854,126.4957,-0.001220009,1,188.4168,36.38057,1.157759,0,0
62029.8,37.52528,3.998172,-9.57071,124.183,-0.007255255,1,188.3896,36.38057,1.157759,0,0
62029.9,43.42982,3.998172,-9.57071,124.183,-0.007255255,1,188.3896,36.38057,1.157759,0,0
62030,48.25161,4.502912,-9.971669,123.3975,-0.002668468,1,188.3625,36.38057,1.157759,0,0
62030.1,49.7337,4.502912,-9.971669,123.3975,-0.002668468,1,188.3625,36.38057,1.157759,0,0
62030.2,48.68199,4.313635,-10.29024,124.0457,0.001227009,1,188.349,36.38057,1.157759,0,0
62030.3,46.63582,4.313635,-10.29024,124.0457,0.001227009,1,188.349,36.38057,1.157759,0,0
62030.4,34.78195,4.541317,-11.10863,124.3533,-0.000726216,1,188.3625,36.38057,1.157759,0,0
62030.5,20.85216,4.541317,-11.10863,124.3533,-0.000726216,1,188.3625,36.38057,1.157759,0,0
62030.6,14.86226,4.700418,-11.26792,124.2764,-0.003315885,1,188.3355,36.38057,1.157759,0,0
62030.7,1.604057,4.700418,-11.26792,124.2764,-0.003315885,1,188.3355,36.38057,1.157759,0,0
62030.8,-9.147502,4.541317,-10.80105,123.37,-0.004226659,1,188.3219,36.38057,1.157759,0,0
62030.9,6.16017,4.541317,-10.80105,123.37,-0.004226659,1,188.3219,36.47896,1.157759,1,0
62031,-15.58941,4.3877,-10.52093,121.4474,-0.004193739,1,188.2813,36.67574,1.157759,0,0
62031.1,-26.20794,4.3877,-10.52093,121.4474,-0.004193739,1,188.2813,36.67574,1.157759,0,0
62031.2,-14.47351,4.064009,-10.37263,121.3815,-0.00461072,1,188.2677,36.67574,1.157759,0,0
62031.3,21.2309,4.064009,-10.37263,121.3815,-0.00461072,1,188.2677,36.67574,1.157759,0,0
62031.4,30.49721,3.441312,-10.04856,122.2054,-0.005214245,1,188.2813,36.67574,1.157759,0,0
62031.5,36.41237,3.441312,-10.04856,122.2054,-0.005214245,1,188.2813,36.67574,1.157759,0,0
62031.6,38.9799,3.188942,-9.883787,120.9914,-0.004303471,1,188.227,36.67574,1.157759,0,0
62031.7,35.84772,3.188942,-9.883787,120.9914,-0.004303471,1,188.227,36.67574,1.157759,0,0
62031.8,37.81229,2.985949,-9.806892,120.4091,-0.003162261,1,188.2541,36.67574,1.157759,0,0
62031.9,34.70604,2.985949,-9.806892,120.4091,-0.003162261,1,188.2541,36.67574,1.157759,0,0
62032,34.44629,2.508641,-9.438887,120.5849,-0.003667027,1,188.2541,36.67574,1.157759,0,0
62032.1,19.96613,2.508641,-9.438887,120.5849,-0.003667027,1,188.2541,36.67574,1.157759,0,0
62032.2,-8.191461,1.811881,-9.329036,120.8266,-0.004084008,1,188.227,36.67574,1.157759,0,0
62032.3,-21.08075,1.811881,-9.329036,120.8266,-0.004084008,1,188.227,36.67574,1.157759,0,0
62032.4,-12.92206,1.233075,-9.620143,120.4091,-0.003425617,1,188.227,36.67574,1.157759,0,0
62032.5,21.94946,1.233075,-9.620143,120.4091,-0.003425617,1,188.227,36.67574,1.157759,0,0
62032.6,73.03929,0.840805,-9.307066,119.4808,-0.003480483,1,188.1999,37.50355,1.157759,1,0
62032.7,1.547902,0.840805,-9.307066,119.4808,-0.003480483,1,188.1999,39.15917,1.157759,0,0
62032.8,-44.56736,0.2400554,-9.010467,119.3819,-0.00481921,1,188.1864,39.15917,1.157759,0,0
62032.9,-51.75627,0.2400554,-9.010467,119.3819,-0.00481921,1,188.1864,39.15917,1.157759,0,0
62033,-93.11409,-0.3442361,-8.615,118.6019,-0.004544881,1,188.227,39.15917,1.157759,0,0
62033.1,-112.1582,-0.3442361,-8.615,118.6019,-0.004544881,1,188.227,39.15917,1.157759,0,0
62033.2,-108.3676,-0.7063327,-7.939413,118.4371,-0.002361219,1,188.227,39.15917,1.157759,0,0
62033.3,-91.30526,-0.7063327,-7.939413,118.4371,-0.002361219,1,188.227,39.15917,1.157759,0,0
62033.4,-66.21856,0.3580102,-7.027644,117.5472,-0.004237632,1,188.1728,39.15917,1.157759,0,0
62033.5,-37.40328,0.3580102,-7.027644,117.5472,-0.004237632,1,188.1728,39.15917,1.157759,0,0
62033.6,-15.43191,1.252278,-7.785621,116.3112,-0.007002872,1,188.1593,39.15917,1.157759,0,0
62033.7,0.1833497,1.252278,-7.785621,116.3112,-0.007002872,1,188.1593,39.15917,1.157759,0,0
62033.8,23.63597,0.7173634,-9.680562,117.5582,-0.004709479,1,188.1457,39.15917,1.157759,0,0
62033.9,21.92634,0.7173634,-9.680562,117.5582,-0.004709479,1,188.1457,39.15917,1.157759,0,0
62034,27.17164,1.153523,-10.60881,116.9319,-0.003261019,1,188.1186,39.15917,1.157759,0,0
62034.1,64.14223,1.153523,-10.60881,116.9319,-0.003261019,1,188.1186,39.74328,1.157759,1,0
62034.2,7.651967,1.592428,-10.81203,114.9928,-0.002383165,1,188.0915,40.9115,1.157759,0,0
62034.3,-17.83006,1.592428,-10.81203,114.9928,-0.002383165,1,188.0915,40.9115,1.157759,0,0
62034.4,19.0934,1.057513,-10.88893,115.1411,-0.000737189,1,188.078,40.9115,1.157759,0,0
62034.5,24.41792,1.057513,-10.88893,115.1411,-0.000737189,1,188.078,40.9115,1.157759,0,0
62034.6,25.36458,0.7667401,-11.25144,115.251,0.000382075,1,188.078,40.9115,1.157759,0,0
62034.7,31.46911,0.7667401,-11.25144,115.251,0.000382075,1,188.078,40.9115,1.157759,0,0
62034.8,37.4855,0.4348185,-10.834,115.0862,-0.000803028,1,188.078,40.9115,1.157759,0,0
62034.9,37.92418,0.4348185,-10.834,115.0862,-0.000803028,1,188.078,40.9115,1.157759,0,0
62035,31.98045,-0.2646866,-10.48797,114.817,-0.000550645,1,188.078,40.9115,1.157759,0,0
62035.1,26.05052,-0.2646866,-10.48797,114.817,-0.000550645,1,188.078,40.9115,1.157759,0,0
62035.2,-1.55511,-0.8709229,-10.22433,115.652,0.001490365,1,188.0915,40.9115,1.157759,0,0
62035.3,-3.837732,-0.8709229,-10.22433,115.652,0.001490365,1,188.0915,40.9115,1.157759,0,0
62035.4,-0.3604223,-1.542994,-9.861818,116.7836,0.001205063,1,188.078,40.9115,1.157759,0,0
62035.5,37.11331,-1.542994,-9.861818,116.7836,0.001205063,1,188.078,40.9115,1.157759,0,0
62035.6,103.1092,-2.141,-9.526769,115.5312,0.001281875,1,188.078,38.38688,1.157759,1,0
62035.7,41.83625,-2.141,-9.526769,115.5312,0.001281875,1,188.078,33.33763,1.157759,0,0
62035.8,2.678744,-2.711577,-8.900614,114.6083,-0.000375075,1,188.078,33.33763,1.157759,0,0
62035.9,-2.04586,-2.711577,-8.900614,114.6083,-0.000375075,1,188.078,33.33763,1.157759,0,0
62036,-55.14572,-3.666193,-8.109683,115.4872,-0.002262461,1,188.078,33.33763,1.157759,0,0
62036.1,-94.08797,-3.666193,-8.109683,115.4872,-0.002262461,1,188.078,33.33763,1.157759,0,0
62036.2,-98.61529,-4.456221,-7.192422,117.245,-0.000682323,1,188.0915,33.33763,1.157759,0,0
62036.3,-89.98978,-4.456221,-7.192422,117.245,-0.000682323,1,188.0915,33.33763,1.157759,0,0
62036.4,-70.82598,-3.748488,-5.725902,115.2894,-0.000583565,1,188.0644,33.33763,1.157759,0,0
62036.5,-49.12652,-3.748488,-5.725902,115.2894,-0.000583565,1,188.0644,33.33763,1.157759,0,0
62036.6,-19.94526,-3.027038,-6.25319,114.3007,-0.000781082,1,188.0102,33.33763,1.157759,0,0
62036.7,-1.715554,-3.027038,-6.25319,114.3007,-0.000781082,1,188.0102,33.33763,1.157759,0,0
62036.8,10.04174,-3.62779,-8.093206,116.1519,-0.000122692,1,188.0373,33.33763,1.157759,0,0
62036.9,9.044287,-3.62779,-8.093206,116.1519,-0.000122692,1,188.0373,33.33763,1.157759,0,0
62037,19.67123,-3.21906,-9.164259,114.2018,-0.000967626,1,188.0238,33.33763,1.157759,0,0
62037.1,15.31108,-3.21906,-9.164259,114.2018,-0.000967626,1,188.0238,33.33763,1.157759,0,0
62037.2,16.43833,-3.035268,-9.878294,113.5371,-0.001296821,1,187.9967,33.33763,1.157759,0,0
62037.3,19.85877,-3.035268,-9.878294,113.5371,-0.001296821,1,187.9967,33.33763,1.157759,0,0
62037.4,63.24792,-3.66345,-10.04856,115.1082,-0.000770109,1,188.0102,37.24442,1.157759,1,0
62037.5,10.20701,-3.66345,-10.04856,115.1082,-0.000770109,1,188.0102,45.058,1.157759,0,0
62037.6,-7.801752,-3.693625,-10.27376,114.2128,0.00116117,1,188.0373,45.058,1.157759,0,0
62037.7,22.24807,-3.693625,-10.27376,114.2128,0.00116117,1,188.0373,45.058,1.157759,0,0
62037.8,24.90031,-4.146245,-10.35615,114.2622,0.000590565,1,188.0644,45.058,1.157759,0,0
62037.9,30.16303,-4.146245,-10.35615,114.2622,0.000590565,1,188.0644,45.058,1.157759,0,0
62038,39.18148,-4.3849,-10.15292,114.8555,-0.001033465,1,188.0102,45.058,1.157759,0,0
62038.1,42.95454,-4.3849,-10.15292,114.8555,-0.001033465,1,188.0102,45.058,1.157759,0,0
62038.2,53.861,-4.716821,-9.57071,114.8115,-0.000364101,1,187.9967,45.058,1.157759,0,0
62038.3,48.41321,-4.716821,-9.57071,114.8115,-0.000364101,1,187.9967,45.058,1.157759,0,0
62038.4,39.24446,-5.235276,-9.043423,114.5314,9.68E-05,1,188.0509,45.058,1.157759,0,0
62038.5,5.610073,-5.235276,-9.043423,114.5314,9.68E-05,1,188.0509,45.058,1.157759,0,0
62038.6,-7.186518,-5.652236,-8.59303,113.7733,-0.001011519,1,187.9967,45.058,1.157759,0,0
62038.7,71.92894,-5.652236,-8.59303,113.7733,-0.001011519,1,187.9967,41.22251,1.157759,1,0
62038.8,34.61684,-6.664459,-8.164609,114.0589,-0.00046286,1,187.9967,33.55155,1.157759,0,0
62038.9,14.70296,-6.664459,-8.164609,114.0589,-0.00046286,1,187.9967,33.55155,1.157759,0,0
62039,27.70445,-7.503863,-7.76365,115.0587,0.000360128,1,188.0102,33.55155,1.157759,0,0
62039.1,-3.183471,-7.503863,-7.76365,115.0587,0.000360128,1,188.0102,33.55155,1.157759,0,0
62039.2,-60.99299,-8.252743,-7.219885,114.8555,-0.001132224,1,188.0238,33.55155,1.157759,0,0
62039.3,-110.2379,-8.252743,-7.219885,114.8555,-0.001132224,1,188.0238,33.55155,1.157759,0,0
62039.4,-127.0345,-9.210102,-6.368535,114.6412,0.001698855,1,188.0373,33.55155,1.157759,0,0
62039.5,-125.5967,-9.210102,-6.368535,114.6412,0.001698855,1,188.0373,33.55155,1.157759,0,0
62039.6,-111.1482,-8.027805,-4.841596,112.3835,0.002192648,1,188.0238,33.55155,1.157759,0,0
62039.7,-81.71049,-8.027805,-4.841596,112.3835,0.002192648,1,188.0238,33.55155,1.157759,0,0
62039.8,-52.61208,-6.680917,-4.940463,111.2904,-0.003974276,1,188.0238,33.55155,1.157759,0,0
62039.9,-27.01234,-6.680917,-4.940463,111.2904,-0.003974276,1,188.0238,33.55155,1.157759,0,0
62040,-6.994788,-7.18017,-5.868709,114.0699,0.000338182,1,188.0373,33.55155,1.157759,0,0
62040.1,8.62677,-7.18017,-5.868709,114.0699,0.000338182,1,188.0373,33.55155,1.157759,0,0
62040.2,38.52693,-5.863457,-6.714567,113.2954,0.006812355,1,188.0373,33.55155,1.157759,0,0
62040.3,35.40402,-5.863457,-6.714567,113.2954,0.006812355,1,188.0373,33.55155,1.157759,0,0
62040.4,34.41714,-4.105098,-7.373677,111.5815,0.002291407,1,188.0373,33.55155,1.157759,0,0
62040.5,68.40872,-4.105098,-7.373677,111.5815,0.002291407,1,188.0373,35.01877,1.157759,1,0
62040.6,9.685276,-4.675673,-7.54944,113.7953,-0.000122692,1,188.0644,37.95323,1.157759,0,0
62040.7,-20.16093,-4.675673,-7.54944,113.7953,-0.000122692,1,188.0644,37.95323,1.157759,0,0
62040.8,19.88355,-4.952731,-7.642814,113.8227,0.002049997,1,188.0915,37.95323,1.157759,0,0
62040.9,23.21502,-4.952731,-7.642814,113.8227,0.002049997,1,188.0915,37.95323,1.157759,0,0
62041,20.74038,-4.692133,-7.906458,113.0262,0.00206097,1,188.0915,37.95323,1.157759,0,0
62041.1,20.33996,-4.692133,-7.906458,113.0262,0.00206097,1,188.0915,37.95323,1.157759,0,0
62041.2,19.43278,-5.084403,-8.027294,114.3336,0.001391607,1,188.078,37.95323,1.157759,0,0
62041.3,17.34528,-5.084403,-8.027294,114.3336,0.001391607,1,188.078,37.95323,1.157759,0,0
62041.4,17.88872,-5.155724,-8.027294,114.015,0.002214595,1,188.0509,37.95323,1.157759,0,0
62041.5,15.0756,-5.155724,-8.027294,114.015,0.002214595,1,188.0509,37.95323,1.157759,0,0
62041.6,12.45876,-5.254477,-8.126162,113.9106,0.002796173,1,188.0644,37.95323,1.157759,0,0
62041.7,10.93126,-5.254477,-8.126162,113.9106,0.002796173,1,188.0644,37.95323,1.157759,0,0
62041.8,14.7516,-5.665951,-8.093206,114.7346,0.002192648,1,188.0915,37.95323,1.157759,0,0
62041.9,6.910549,-5.665951,-8.093206,114.7346,0.002192648,1,188.0915,37.95323,1.157759,0,0
62042,4.221231,-5.855229,-8.214042,116.3881,0.001413553,1,188.0915,37.95323,1.157759,0,0
62042.1,43.13856,-5.855229,-8.214042,116.3881,0.001413553,1,188.0915,36.59212,1.157759,1,0
62042.2,-14.60759,-6.206352,-8.384312,116.3606,0.00071127,1,188.1051,33.8699,1.157759,0,0
62042.3,-39.34118,-6.206352,-8.384312,116.3606,0.00071127,1,188.1051,33.8699,1.157759,0,0
62042.4,-5.509328,-6.568447,-8.252491,114.5314,0.000327209,1,188.1051,33.8699,1.157759,0,0
62042.5,-5.628783,-6.568447,-8.252491,114.5314,0.000327209,1,188.1051,33.8699,1.157759,0,0
62042.6,-8.326517,-6.590394,-8.42276,114.6083,8.99E-06,1,188.1051,33.8699,1.157759,0,0
62042.7,-7.123523,-6.590394,-8.42276,114.6083,8.99E-06,1,188.1051,33.8699,1.157759,0,0
62042.8,-4.782339,-6.815332,-8.274461,114.6083,8.58E-05,1,188.1186,33.8699,1.157759,0,0
62042.9,-1.301995,-6.815332,-8.274461,114.6083,8.58E-05,1,188.1186,33.8699,1.157759,0,0
62043,-2.173059,-7.267952,-7.648307,115.3609,0.000799055,1,188.1322,33.8699,1.157759,0,0
62043.1,1.309351,-7.267952,-7.648307,115.3609,0.000799055,1,188.1322,33.8699,1.157759,0,0
62043.2,7.712116,-7.580672,-7.538454,115.1906,0.00181956,1,188.1728,33.8699,1.157759,0,0
62043.3,12.3037,-7.580672,-7.538454,115.1906,0.00181956,1,188.1728,33.8699,1.157759,0,0
62043.4,15.63538,-7.767205,-7.478036,114.438,0.002938824,1,188.1728,33.8699,1.157759,0,0
62043.5,16.32629,-7.767205,-7.478036,114.438,0.002938824,1,188.1728,33.8699,1.157759,0,0
62043.6,16.33654,-8.10187,-7.0606,114.4929,0.003213154,1,188.1728,33.8699,1.157759,0,0
62043.7,11.43581,-8.10187,-7.0606,114.4929,0.003213154,1,188.1728,33.8699,1.157759,0,0
62043.8,32.48511,-8.431048,-6.54979,115.1741,0.001227009,1,188.2813,37.25423,1.157759,1,0
62043.9,11.82305,-8.431048,-6.54979,115.1741,0.001227009,1,188.2813,44.02288,1.157759,0,0
62044,-25.3665,-8.661473,-6.258683,115.7234,0.001259928,1,188.2677,44.02288,1.157759,0,0
62044.1,-33.49275,-8.661473,-6.258683,115.7234,0.001259928,1,188.2677,44.02288,1.157759,0,0
62044.2,-9.258459,-8.935788,-5.802799,114.4215,0.001962212,1,188.227,44.02288,1.157759,0,0
62044.3,-13.71307,-8.935788,-5.802799,114.4215,0.001962212,1,188.227,44.02288,1.157759,0,0
62044.4,-15.23871,-9.632549,-5.797306,114.427,-0.000528699,1,188.2813,44.02288,1.157759,0,0
62044.5,-12.66602,-9.632549,-5.797306,114.427,-0.000528699,1,188.2813,44.02288,1.157759,0,0
62044.6,-10.62513,-10.62008,-5.687455,115.8168,-0.000759136,1,188.2813,44.02288,1.157759,0,0
62044.7,-7.841564,-10.62008,-5.687455,115.8168,-0.000759136,1,188.2813,44.02288,1.157759,0,0
62044.8,-9.943154,-11.30313,-4.945956,115.8553,0.001589124,1,188.3355,44.02288,1.157759,0,0
62044.9,-1.513035,-11.30313,-4.945956,115.8553,0.001589124,1,188.3355,44.02288,1.157759,0,0
62045,-7.20776,-11.89016,-4.583445,115.3334,0.003377751,1,188.3625,44.02288,1.157759,0,0
62045.1,-3.585215,-11.89016,-4.583445,115.3334,0.003377751,1,188.3625,44.02288,1.157759,0,0
62045.2,40.9703,-12.46074,-4.956941,115.7344,0.004683559,1,188.3355,41.37297,1.157759,1,0
62045.3,-7.761122,-12.46074,-4.956941,115.7344,0.004683559,1,188.3355,36.07315,1.157759,0,0
62045.4,-22.3422,-12.75974,-4.945956,115.3334,0.005265137,1,188.4032,36.07315,1.157759,0,0
62045.5,8.262995,-12.75974,-4.945956,115.3334,0.005265137,1,188.4032,36.07315,1.157759,0,0
62045.6,19.96961,-13.02857,-4.55049,115.9486,0.002379192,1,188.4574,36.07315,1.157759,0,0
62045.7,26.04828,-13.02857,-4.55049,115.9486,0.002379192,1,188.4574,36.07315,1.157759,0,0
62045.8,29.51455,-13.27271,-4.264875,117.7944,0.002631575,1,188.4303,36.07315,1.157759,0,0
62045.9,28.24367,-13.27271,-4.264875,117.7944,0.002631575,1,188.4303,36.07315,1.157759,0,0
62046,8.174215,-13.46473,-3.880395,117.0802,0.005616279,1,188.4439,36.07315,1.157759,0,0
62046.1,-9.26636,-13.46473,-3.880395,117.0802,0.005616279,1,188.4439,36.07315,1.157759,0,0
62046.2,-1.45415,-13.85426,-3.858425,115.5806,0.004694532,1,188.4981,36.07315,1.157759,0,0
62046.3,26.71133,-13.85426,-3.858425,115.5806,0.004694532,1,188.4981,36.07315,1.157759,0,0
62046.4,46.41124,-14.52908,-3.770543,117.256,0.002686441,1,188.5116,36.07315,1.157759,0,0
62046.5,64.33537,-14.52908,-3.770543,117.256,0.002686441,1,188.5116,36.07315,1.157759,0,0
62046.6,56.82772,-15.19292,-3.424511,117.3659,0.001391607,1,188.5794,36.07315,1.157759,0,0
62046.7,25.68559,-15.19292,-3.424511,117.3659,0.001391607,1,188.5794,36.07315,1.157759,0,0
62046.8,-23.23498,-15.73606,-2.759908,115.685,0.000491806,1,188.62,36.07315,1.157759,0,0
62046.9,-50.03359,-15.73606,-2.759908,115.685,0.000491806,1,188.62,34.81695,1.157759,1,0
62047,-147.3655,-16.35601,-1.25494,116.833,0.001600097,1,188.6065,32.30454,1.157759,0,0
62047.1,-165.1451,-16.35601,-1.25494,116.833,0.001600097,1,188.6065,32.30454,1.157759,0,0
62047.2,-112.9988,-16.09542,-0.354157,116.9154,0.00371792,1,188.62,32.30454,1.157759,0,0
62047.3,-88.23076,-16.09542,-0.354157,116.9154,0.00371792,1,188.62,32.30454,1.157759,0,0
62047.4,-53.45687,-15.40963,-1.386762,116.7232,0.001720802,1,188.6878,32.30454,1.157759,0,0
62047.5,-14.89725,-15.40963,-1.386762,116.7232,0.001720802,1,188.6878,32.30454,1.157759,0,0
62047.6,17.1314,-15.3575,-2.320502,117.9262,-0.000682323,1,188.7013,32.30454,1.157759,0,0
62047.7,42.76298,-15.3575,-2.320502,117.9262,-0.000682323,1,188.7013,32.30454,1.157759,0,0
62047.8,55.59146,-14.90214,-3.171852,117.8932,0.002280434,1,188.6878,32.30454,1.157759,0,0
62047.9,64.36733,-14.90214,-3.171852,117.8932,0.002280434,1,188.6878,32.30454,1.157759,0,0
62048,68.70924,-14.07645,-4.468101,116.6078,0.005232218,1,188.7013,32.30454,1.157759,0,0
62048.1,67.51175,-14.07645,-4.468101,116.6078,0.005232218,1,188.7013,32.30454,1.157759,0,0
62048.2,64.37465,-14.37271,-4.89103,116.9099,0.001380633,1,188.7149,32.30454,1.157759,0,0
62048.3,55.20333,-14.37271,-4.89103,116.9099,0.001380633,1,188.7149,32.30454,1.157759,0,0
62048.4,58.38753,-14.60863,-4.726252,116.9044,-0.001834507,1,188.7149,32.30454,1.157759,0,0
62048.5,29.78701,-14.60863,-4.726252,116.9044,-0.001834507,1,188.7149,32.30454,1.157759,0,0
62048.6,16.40664,-14.72658,-4.198965,115.6136,0.000239423,1,188.7826,32.30454,1.157759,0,0
62048.7,34.94648,-14.72658,-4.198965,115.6136,0.000239423,1,188.7826,32.03488,1.157759,1,0
62048.8,-21.16754,-15.51112,-4.034187,117.1571,0.002049997,1,188.8097,31.49556,1.157759,0,0
62048.9,-20.10521,-15.51112,-4.034187,117.1571,0.002049997,1,188.8097,31.49556,1.157759,0,0
62049,12.87111,-15.85676,-3.885888,117.8987,0.001446472,1,188.7691,31.49556,1.157759,0,0
62049.1,35.08153,-15.85676,-3.885888,117.8987,0.001446472,1,188.7691,31.49556,1.157759,0,0
62049.2,29.80611,-16.10365,-3.457466,117.3714,0.000107745,1,188.8233,31.49556,1.157759,0,0
62049.3,-1.669918,-16.10365,-3.457466,117.3714,0.000107745,1,188.8233,31.49556,1.157759,0,0
62049.4,-56.32373,-16.55078,-2.435846,117.5636,-2.39E-05,1,188.9046,31.49556,1.157759,0,0
62049.5,-104.6228,-16.55078,-2.435846,117.5636,-2.39E-05,1,188.9046,31.49556,1.157759,0,0
62049.6,-117.7807,-16.6797,-1.831662,116.8385,0.00254379,1,188.9046,31.49556,1.157759,0,0
62049.7,-106.1748,-16.6797,-1.831662,116.8385,0.00254379,1,188.9046,31.49556,1.157759,0,0
62049.8,-87.49212,-15.8595,-1.364792,116.5584,0.002686441,1,188.8911,31.49556,1.157759,0,0
62049.9,-65.65036,-15.8595,-1.364792,116.5584,0.002686441,1,188.8911,31.49556,1.157759,0,0
62050,-33.20508,-14.73481,-1.650406,117.1571,-0.001033465,1,188.9317,31.49556,1.157759,0,0
62050.1,-5.969292,-14.73481,-1.650406,117.1571,-0.001033465,1,188.9317,31.49556,1.157759,0,0
62050.2,12.05491,-14.33157,-3.25424,118.4151,0.001534258,1,188.9588,31.49556,1.157759,0,0
62050.3,35.85113,-14.33157,-3.25424,118.4151,0.001534258,1,188.9588,31.49556,1.157759,0,0
62050.4,31.01949,-13.62384,-3.946306,119.3984,0.003509429,1,188.9453,31.49556,1.157759,0,0
62050.5,31.70053,-13.62384,-3.946306,119.3984,0.003509429,1,188.9453,31.49556,1.157759,0,0
62050.6,73.56037,-12.01635,-4.473594,117.9976,0.001984158,1,188.9859,32.56018,1.157759,1,0
62050.7,34.03435,-12.01635,-4.473594,117.9976,0.001984158,1,188.9859,34.68941,1.157759,0,0
62050.8,13.38055,-11.68168,-4.473594,117.3494,0.002456005,1,189.013,34.68941,1.157759,0,0
62050.9,20.01891,-11.68168,-4.473594,117.3494,0.002456005,1,189.013,34.68941,1.157759,0,0
62051,32.74367,-12.12059,-4.341772,117.7449,0.003169261,1,189.013,34.68941,1.157759,0,0
62051.1,27.60874,-12.12059,-4.341772,117.7449,0.003169261,1,189.013,34.68941,1.157759,0,0
62051.2,20.14601,-11.7146,-4.111083,116.844,0.001676909,1,189.0401,34.68941,1.157759,0,0
62051.3,15.86188,-11.7146,-4.111083,116.844,0.001676909,1,189.0401,34.68941,1.157759,0,0
62051.4,10.34952,-11.76946,-3.353107,117.1187,0.000173584,1,189.1079,34.68941,1.157759,0,0
62051.5,6.380753,-11.76946,-3.353107,117.1187,0.000173584,1,189.1079,34.68941,1.157759,0,0
62051.6,0.7462334,-12.02732,-3.397047,117.5527,0.00095268,1,189.1621,34.68941,1.157759,0,0
62051.7,-2.831054,-12.02732,-3.397047,117.5527,0.00095268,1,189.1621,34.68941,1.157759,0,0
62051.8,-4.258612,-12.14253,-3.737587,118.2009,0.001106304,1,189.1485,34.68941,1.157759,0,0
62051.9,-3.378984,-12.14253,-3.737587,118.2009,0.001106304,1,189.1485,34.68941,1.157759,0,0
62052,-7.635229,-12.02458,-3.885888,118.2338,0.001051438,1,189.1485,34.68941,1.157759,0,0
62052.1,2.094867,-12.02458,-3.885888,118.2338,0.001051438,1,189.1485,34.68941,1.157759,0,0
62052.2,-5.714846,-11.79415,-3.808991,116.4156,0.000118718,1,189.1621,34.68941,1.157759,0,0
62052.3,-0.5315326,-11.79415,-3.808991,116.4156,0.000118718,1,189.1621,34.68941,1.157759,0,0
62052.4,27.30346,-11.59116,-3.814484,115.2455,-0.000835948,1,189.1892,36.46128,1.157759,1,0
62052.5,-22.18048,-11.59116,-3.814484,115.2455,-0.000835948,1,189.1892,40.00502,1.157759,0,0
62052.6,-37.98524,-11.54178,-4.001232,117.1187,0.000129692,1,189.2163,40.00502,1.157759,0,0
62052.7,-5.045729,-11.54178,-4.001232,117.1187,0.000129692,1,189.2163,40.00502,1.157759,0,0
62052.8,-2.580582,-11.956,-3.874902,117.6351,0.000612511,1,189.2434,40.00502,1.157759,0,0
62052.9,-0.2516924,-11.956,-3.874902,117.6351,0.000612511,1,189.2434,40.00502,1.157759,0,0
62053,2.086889,-12.01086,-4.017709,116.6353,0.001237982,1,189.2569,40.00502,1.157759,0,0
62053.1,4.095484,-12.01086,-4.017709,116.6353,0.001237982,1,189.2569,40.00502,1.157759,0,0
62053.2,4.141911,-12.10687,-4.396697,117.0967,0.00181956,1,189.2976,40.00502,1.157759,0,0
62053.3,4.216104,-12.10687,-4.396697,117.0967,0.00181956,1,189.2976,40.00502,1.157759,0,0
62053.4,2.108148,-12.4772,-4.660341,116.6298,0.000930733,1,189.3383,40.00502,1.157759,0,0
62053.5,1.423983,-12.4772,-4.660341,116.6298,0.000930733,1,189.3383,40.00502,1.157759,0,0
62053.6,10.29526,-12.61435,-4.923986,116.5529,0.001314794,1,189.3247,40.00502,1.157759,0,0
62053.7,-0.9212911,-12.61435,-4.923986,116.5529,0.001314794,1,189.3247,40.00502,1.157759,0,0
62053.8,3.728128,-12.97096,-5.121718,117.6296,0.001172143,1,189.3383,40.00502,1.157759,0,0
62053.9,34.13261,-12.97096,-5.121718,117.6296,0.001172143,1,189.3383,39.70872,1.157759,1,0
62054,-12.72777,-13.43456,-5.006374,118.08,-0.001033465,1,189.406,39.11611,1.157759,0,0
62054.1,-32.25622,-13.43456,-5.006374,118.08,-0.001033465,1,189.406,39.11611,1.157759,0,0
62054.2,-0.3658543,-13.77197,-5.368885,118.3327,-0.001527258,1,189.4331,39.11611,1.157759,0,0
